"id","strategy_name","symbol","exchange","type","entry_price","exit_price","take_profit_at","stop_loss_at","qty","fee","reward","size","risk","risk_percentage","R","PNL","PNL_percentage","holding_period","opened_at","closed_at","entry_candle_timestamp","exit_candle_timestamp","orders"
"349f9e13-c4d7-40cf-b173-5343b1b0364e","TrendFollowingStrategy","BTC-USDT","Binance","long","10938.75","8040.037791173179","13970.000000000002","8040.037791173179","0.171","3.2453727122906137","518.3437500000003","1870.5262500000001","495.67978770938635","26.5","1.0457229906334242","-498.92516042167694","-26.672983628092734","7242120.0","1562112120000.0","1569354240000.0","1562112000000.0","1569283200000.0","[{'id': '349f9e13-c4d7-40cf-b173-5343b1b0364e', 'exchange_id': '', 'vars': {}, 'symbol': 'BTC-USDT', 'exchange': 'Binance', 'side': 'buy', 'type': 'STOP', 'flag': None, 'qty': 0.171, 'price': 10938.75, 'status': 'EXECUTED', 'created_at': 1562112000000.0, 'executed_at': 1562112120000.0, 'canceled_at': None, 'role': 'OPEN POSITION'}, {'id': 'aa590ad3-7acb-421c-8d4f-738cd20ac80a', 'exchange_id': '', 'vars': {}, 'symbol': 'BTC-USDT', 'exchange': 'Binance', 'side': 'sell', 'type': 'STOP', 'flag': 'ReduceOnly', 'qty': -0.171, 'price': 8040.037791173179, 'status': 'EXECUTED', 'created_at': 1562112120000.0, 'executed_at': 1569354240000.0, 'canceled_at': None, 'role': 'CLOSE POSITION'}]"
"b96d1b83-9a9b-4494-a4fc-6dbb91318832","TrendFollowingStrategy","BTC-USDT","Binance","short","6510.0","8624.665297394222","3782.13","8624.665297394222","0.223","3.3750303613189114","608.31501","1451.73","471.57036131891147","32.48","1.2899771908875577","-474.9453916802304","-32.71582123950255","2826060.0","1585352640000.0","1588178700000.0","1585267200000.0","1588118400000.0","[{'id': 'b96d1b83-9a9b-4494-a4fc-6dbb91318832', 'exchange_id': '', 'vars': {}, 'symbol': 'BTC-USDT', 'exchange': 'Binance', 'side': 'sell', 'type': 'STOP', 'flag': None, 'qty': -0.223, 'price': 6510.0, 'status': 'EXECUTED', 'created_at': 1585267200000.0, 'executed_at': 1585352640000.0, 'canceled_at': None, 'role': 'OPEN POSITION'}, {'id': '02369fe5-0906-4a78-9fd5-11920aaaf83c', 'exchange_id': '', 'vars': {}, 'symbol': 'BTC-USDT', 'exchange': 'Binance', 'side': 'buy', 'type': 'STOP', 'flag': 'ReduceOnly', 'qty': 0.223, 'price': 8624.665297394222, 'status': 'EXECUTED', 'created_at': 1585352640000.0, 'executed_at': 1588178700000.0, 'canceled_at': None, 'role': 'CLOSE POSITION'}]"
